STATION;LATITUDE;LONGITUDE;ALTITUDE;MOIS;JOUR;HEURE;T2m;T-1m;Hur;Hus;RR;FF;DD;Tc;Tr;Hs;Os;Os_2;Rgh;Rdn;Rdi;Ne;Ps
MACON;46.2945;4.7943;219;1;7;18;5.692;7.238;99.077;0.006;0;0.021;230.106;2.655;5.559;-18.005;76.374;76.374;0;0;0;96;1013.214
MACON;46.2945;4.7943;219;1;7;19;6.975;7.239;95.978;0.006;0.002;0;249.773;4.453;6.378;-28.234;86.592;86.592;0;0;0;100;1012.442
MACON;46.2945;4.7943;219;1;7;20;7.069;7.24;93.847;0.006;0;0.009;218.302;4.497;6.146;-38.568;97.725;97.725;0;0;0;100;1012.885
MACON;46.2945;4.7943;219;1;7;21;6.064;7.241;94.98;0.006;0;0.105;326.739;-1.014;5.32;-48.589;111.053;111.053;0;0;0;55.456;1011.74
MACON;46.2945;4.7943;219;1;7;22;6.564;7.241;95.016;0.006;0;0;239.384;1.137;5.823;-57.572;128.824;128.824;0;0;0;70.762;1010.604
MACON;46.2945;4.7943;219;1;7;23;6.712;7.242;95.014;0.006;0;0.06;339.273;4.113;5.97;-64.063;154.286;154.286;0;0;0;100;1012.776
MACON;46.2945;4.7943;219;1;8;0;6.363;7.243;94.934;0.006;0;0;348.612;1.705;5.611;-65.76;187.159;-172.841;0;0;0;79.213;1012.303
MACON;46.2945;4.7943;219;1;8;1;6.417;7.243;87.075;0.005;0;0.048;351.639;-2.608;4.424;-61.751;217.577;-142.423;0;0;0;39.83;1012.2
MACON;46.2945;4.7943;219;1;8;2;6.186;7.244;86.089;0.005;0;0.019;326.187;3.201;4.035;-53.954;239.398;-120.602;0;0;0;100;1010.793
MACON;46.2945;4.7943;219;1;8;3;4.602;7.245;90.064;0.005;0;0;317.823;1.471;3.115;-44.404;254.924;-105.076;0;0;0;100;1011.777
MACON;46.2945;4.7943;219;1;8;4;6.52;7.246;89.057;0.005;0;1.012;323.343;2.42;4.848;-34.18;267.114;-92.886;0;0;0;86.971;1010.304
MACON;46.2945;4.7943;219;1;8;5;6.128;7.246;93.079;0.006;0;0.984;313.86;-1.582;5.093;-23.84;277.736;-82.264;0;0;0;50;1010.397
MACON;46.2945;4.7943;219;1;8;6;5.21;7.247;96.954;0.005;0;1.001;315.972;-2.429;4.766;-13.745;287.821;-72.179;0;0;0;51.439;1011.937
MACON;46.2945;4.7943;219;1;8;7;6.021;7.248;94.934;0.006;0;0.986;314.304;-1.621;5.271;-4.209;298.048;-61.952;0.037;0;0.037;50;1010.674
MACON;46.2945;4.7943;219;1;8;8;5.77;7.249;95.997;0.006;0;0.974;316.917;-6.167;5.182;4.605;308.926;-51.074;17.908;0;17.908;52.232;1011.347
MACON;46.2945;4.7943;219;1;8;9;5.273;7.249;97.024;0.005;0;0.994;341.179;-2.022;4.84;11.854;320.835;-39.165;44.272;0;44.272;100;1013.141
MACON;46.2945;4.7943;219;1;8;10;6.591;7.25;93.98;0.006;0;0.989;341.877;-0.568;5.692;17.42;333.976;-26.024;68.417;3.744;67.361;99.947;1012.816
MACON;46.2945;4.7943;219;1;8;11;7.263;7.251;91.008;0.006;0;0.969;340.209;-3.897;5.894;20.777;348.234;-11.766;102.045;6.509;99.946;58.205;1012.612
MACON;46.2945;4.7943;219;1;8;12;7.251;7.252;88.953;0.006;0;0.981;342.107;-0.192;5.551;21.565;3.103;3.103;125.025;14.223;120.45;97.456;1013.177
MACON;46.2945;4.7943;219;1;8;13;8.302;7.252;83.063;0.006;0;1.041;342.389;1.079;5.597;19.692;17.806;17.806;106.014;12.672;102.47;99.938;1011.463
MACON;46.2945;4.7943;219;1;8;14;8.351;7.253;80.042;0.006;0;0.986;352.743;-1.801;5.111;15.372;31.646;31.646;52.794;0;52.794;71.233;1010.937
MACON;46.2945;4.7943;219;1;8;15;7.837;7.254;80.984;0.005;0;0.025;30.138;-2.824;4.778;9.041;44.277;44.277;10.542;0;10.542;66.984;1012.283
MACON;46.2945;4.7943;219;1;8;16;8.655;7.255;85.02;0.006;0;1.017;52.077;-0.155;6.279;1.369;55.731;55.731;0;0;0;81.76;1010.765
MACON;46.2945;4.7943;219;1;8;17;7.849;7.255;89.873;0.006;0;1.002;56.964;5.287;6.291;-8.039;66.297;66.297;0;0;0;100;1010.903
MACON;46.2945;4.7943;219;1;8;18;6.716;7.256;92.006;0.006;0;1.059;51.91;3.399;5.51;-17.84;76.409;76.409;0;0;0;93.484;1011.927
MACON;46.2945;4.7943;219;1;8;19;7.144;7.257;90.993;0.006;0;0.964;59.317;4.493;5.773;-28.069;86.636;86.636;0;0;0;100;1010.784
MACON;46.2945;4.7943;219;1;8;20;6.913;7.258;92.01;0.006;0;1.001;79.562;4.248;5.705;-38.403;97.773;97.773;0;0;0;99.943;1013.219
MACON;46.2945;4.7943;219;1;8;21;6.024;7.258;92.108;0.005;0;0.986;101.363;-1.392;4.84;-48.422;111.095;111.095;0;0;0;53.719;1013.559
MACON;46.2945;4.7943;219;1;8;22;6.357;7.259;93.037;0.006;0;0.018;138.388;3.631;5.314;-57.402;128.829;128.829;0;0;0;100;1012.45
MACON;46.2945;4.7943;219;1;8;23;6.311;7.26;93.105;0.006;0;1.018;154.894;3.579;5.28;-63.899;154.182;154.182;0;0;0;99.993;1011.763
MACON;46.2945;4.7943;219;1;9;0;4.771;7.261;94.869;0.005;0;0.001;170.477;1.668;4.019;-65.63;186.895;-173.105;0;0;0;98.453;1010.982
MACON;46.2945;4.7943;219;1;9;1;5.518;7.261;97.055;0.006;0;0.987;207.055;2.767;5.088;-61.669;217.262;-142.738;0;0;0;99.995;1010.695
MACON;46.2945;4.7943;219;1;9;2;5.205;7.262;96.945;0.005;0;1.037;193.599;2.395;4.76;-53.908;239.12;-120.88;0;0;0;100;1012.129
MACON;46.2945;4.7943;219;1;9;3;3.943;7.263;97.103;0.005;0;0.989;160.657;-2.294;3.526;-44.375;254.689;-105.311;0;0;0;68.459;1012.571
MACON;46.2945;4.7943;219;1;9;4;4.203;7.264;96.006;0.005;0;0.988;117.61;-3.634;3.623;-34.157;266.909;-93.091;0;0;0;52.951;1011.305
MACON;46.2945;4.7943;219;1;9;5;4.257;7.264;97.072;0.005;0;1.032;116.725;-0.874;3.834;-23.815;277.551;-82.449;0;0;0;78.515;1010.72
MACON;46.2945;4.7943;219;1;9;6;3.033;7.265;97.937;0.005;0;1.009;141.479;-0.392;2.739;-13.713;287.647;-72.353;0;0;0;97.454;1010.615
MACON;46.2945;4.7943;219;1;9;7;3.92;7.266;97.967;0.005;0;1.018;125.84;-0.354;3.628;-4.165;297.882;-62.118;0.192;0;0.192;87.39;1010.642
MACON;46.2945;4.7943;219;1;9;8;3.101;7.267;98.006;0.005;0;0.977;116.253;-7.808;2.816;4.664;308.765;-51.235;18.385;0;18.385;68.531;1011.199
MACON;46.2945;4.7943;219;1;9;9;1.689;7.267;99.979;0.004;0;0.024;126.558;-6.279;1.686;11.934;320.68;-39.32;40.97;0;40.97;98.804;1011.489
MACON;46.2945;4.7943;219;1;9;10;3.025;7.268;98.862;0.005;0;0.028;141.453;-9.587;2.864;17.524;333.832;-26.168;88.2;6.139;86.457;52.338;1011.637
MACON;46.2945;4.7943;219;1;9;11;3.996;7.269;97.008;0.005;0;0;148.325;-3.528;3.565;20.904;348.11;-11.89;105.699;7.037;103.413;99.989;1011.541
MACON;46.2945;4.7943;219;1;9;12;4.264;7.27;96.931;0.005;0;0;106.121;-3.219;3.821;21.712;3.006;3.006;148.016;31.631;137.762;99.94;1011.501
MACON;46.2945;4.7943;219;1;9;13;5.994;7.27;92;0.005;0;0;100.447;-6.094;4.793;19.853;17.743;17.743;113.075;16.412;108.441;52.179;1010.204
MACON;46.2945;4.7943;219;1;9;14;6.374;7.271;90.086;0.005;0;0;109.105;-5.847;4.868;15.542;31.614;31.614;93.943;0;93.943;50.781;1010.181
MACON;46.2945;4.7943;219;1;9;15;5.65;7.272;89.078;0.005;0;0;97.406;-6.242;3.993;9.212;44.271;44.271;20.579;0;20.579;56.591;1010.485
MACON;46.2945;4.7943;219;1;9;16;6.066;7.273;90.944;0.005;0;0;54.752;-1.281;4.7;1.526;55.746;55.746;0;0;0;99.979;1009.789
MACON;46.2945;4.7943;219;1;9;17;5.402;7.273;93.955;0.005;0;0.012;27.647;2.533;4.508;-7.868;66.327;66.327;0;0;0;99.977;1010.194
MACON;46.2945;4.7943;219;1;9;18;4.408;7.274;98.917;0.005;0;0.021;10.489;-2.009;4.253;-17.671;76.451;76.451;0;0;0;64.738;1010.454
MACON;46.2945;4.7943;219;1;9;19;4.501;7.275;98.015;0.005;0;1.033;31.048;1.598;4.215;-27.901;86.687;86.687;0;0;0;100;1010.533
MACON;46.2945;4.7943;219;1;9;20;3.841;7.276;100;0.005;0;0;63.482;0.879;3.841;-38.235;97.829;97.829;0;0;0;99.998;1010.496
MACON;46.2945;4.7943;219;1;9;21;2.755;7.276;100;0.005;0;0;90.776;-0.4;2.755;-48.251;111.146;111.146;0;0;0;100;1010.826
MACON;46.2945;4.7943;219;1;9;22;2.801;7.277;98.842;0.005;0;0.054;110.91;-0.379;2.637;-57.228;128.844;128.844;0;0;0;100;1010.841
MACON;46.2945;4.7943;219;1;9;23;1.82;7.278;99.237;0.004;0;0.064;126.872;-6.897;1.713;-63.729;154.088;154.088;0;0;0;49.99;1009.814
MACON;46.2945;4.7943;219;1;10;0;1.18;7.279;100;0.004;0;0.033;157.451;-5.568;1.18;-65.491;186.637;-173.363;0;0;0;69.167;1009.608
MACON;46.2945;4.7943;219;1;10;1;1.466;7.279;99.094;0.004;0;0.017;179.332;-7.366;1.339;-61.579;216.946;-143.054;0;0;0;50;1008.839
MACON;46.2945;4.7943;219;1;10;2;1.413;7.28;99.057;0.004;0;0.019;187.074;-6.69;1.281;-53.854;238.836;-121.164;0;0;0;56.691;1009.958
MACON;46.2945;4.7943;219;1;10;3;0.428;7.281;99.915;0.004;0;0;203.258;-3.138;0.416;-44.339;254.449;-105.551;0;0;0;100;1010.556
MACON;46.2945;4.7943;219;1;10;4;0.886;7.282;98.926;0.004;0;0.006;207.701;-8.075;0.736;-34.128;266.7;-93.3;0;0;0;50.5;1009.251
MACON;46.2945;4.7943;219;1;10;5;0.492;7.282;98.957;0.004;0;0;201.161;-3.428;0.348;-23.784;277.361;-82.639;0;0;0;96.87;1009.058
MACON;46.2945;4.7943;219;1;10;6;-0.053;7.283;99.216;0.004;0.003;0.005;199.034;-9.103;-0.161;-13.674;287.47;-72.53;0;0;0;52.076;1009.822
MACON;46.2945;4.7943;219;1;10;7;-0.085;7.284;99.096;0.004;0;0.003;195.895;-3.763;-0.209;-4.114;297.712;-62.288;0.097;0;0.097;100;1010.024
MACON;46.2945;4.7943;219;1;10;8;-0.211;7.285;99.043;0.004;0;0.001;190.927;-12.443;-0.343;4.73;308.601;-51.399;22.741;0;22.741;63.973;1010.698
MACON;46.2945;4.7943;219;1;10;9;-1.169;7.285;100;0.004;0;0;180.976;-11.719;-1.169;12.022;320.524;-39.476;58.81;0;58.81;80.401;1011.197
MACON;46.2945;4.7943;219;1;10;10;-0.259;7.286;99.885;0.004;0;0.021;172.999;-11.341;-0.275;17.635;333.687;-26.313;101.678;9.596;98.933;73.904;1011.058
MACON;46.2945;4.7943;219;1;10;11;0.75;7.287;99.749;0.004;0;0;169.333;-7.265;0.715;21.038;347.986;-12.014;129.982;15.817;124.809;100;1010.669
MACON;46.2945;4.7943;219;1;10;12;1.111;7.287;100;0.004;0;0;175.452;-9.133;1.111;21.866;2.912;2.912;169.956;60.568;150.162;78.527;1010.139
MACON;46.2945;4.7943;219;1;10;13;2.523;7.288;96.948;0.004;0;0.015;174.93;-5.385;2.088;20.022;17.683;17.683;159.049;84.725;134.884;98.814;1008.912
MACON;46.2945;4.7943;219;1;10;14;4.377;7.289;94.109;0.005;0;0.018;177.764;-9.788;3.514;15.717;31.586;31.586;114.277;0;114.277;36.247;1008.092
MACON;46.2945;4.7943;219;1;10;15;4.103;7.29;94.998;0.005;0;0.001;175.234;-12.219;3.374;9.389;44.27;44.27;50.568;0;50.568;16.945;1008.917
MACON;46.2945;4.7943;219;1;10;16;4.196;7.29;97.002;0.005;0;0;202.618;-13.352;3.763;1.687;55.766;55.766;0;0;0;4.248;1007.598
MACON;46.2945;4.7943;219;1;10;17;2.326;7.291;99.311;0.005;0;0;303.229;-10.246;2.229;-7.693;66.363;66.363;0;0;0;14.127;1006.967
MACON;46.2945;4.7943;219;1;10;18;0.323;7.292;100;0.004;0;0.018;327.391;-8.1;0.323;-17.498;76.5;76.5;0;0;0;56.25;1009.135
MACON;46.2945;4.7943;219;1;10;19;0.72;7.293;99.94;0.004;0;0;333.557;-2.797;0.712;-27.73;86.746;86.746;0;0;0;99.975;1007.313
MACON;46.2945;4.7943;219;1;10;20;0.513;7.293;100;0.004;0;0;199.098;-3.036;0.513;-38.063;97.893;97.893;0;0;0;100;1007.1
MACON;46.2945;4.7943;219;1;10;21;0.269;7.294;99.909;0.004;0;0;135.778;-8.286;0.256;-48.076;111.206;111.206;0;0;0;55.275;1008.576
MACON;46.2945;4.7943;219;1;10;22;0.762;7.295;99.028;0.004;0;0;119.074;-8.238;0.627;-57.049;128.87;128.87;0;0;0;50.445;1007.245
MACON;46.2945;4.7943;219;1;10;23;0.548;7.296;99.061;0.004;0;0.037;120.95;-3.022;0.417;-63.553;154.005;154.005;0;0;0;100;1007.853
MACON;46.2945;4.7943;219;1;11;0;-0.538;7.296;99.903;0.004;0;0.009;124.174;-4.6;-0.551;-65.345;186.385;-173.615;0;0;0;97.024;1008.166
MACON;46.2945;4.7943;219;1;11;1;-0.587;7.297;99.06;0.004;0.004;0.025;128.781;-4.354;-0.716;-61.482;216.628;-143.372;0;0;0;99.992;1007.146
MACON;46.2945;4.7943;219;1;11;2;-0.63;7.298;98.97;0.004;0;0;133.894;-4.408;-0.772;-53.793;238.549;-121.451;0;0;0;100;1007.926
MACON;46.2945;4.7943;219;1;11;3;-1.22;7.299;100;0.003;0;0.019;130.168;-7.842;-1.22;-44.297;254.203;-105.797;0;0;0;75.513;1008.46
MACON;46.2945;4.7943;219;1;11;4;-0.943;7.299;98.809;0.004;0;0.001;127;-10.525;-1.106;-34.092;266.486;-93.514;0;0;0;50;1007.456
MACON;46.2945;4.7943;219;1;11;5;-0.735;7.3;98.851;0.004;0;0.997;139.277;-4.534;-0.893;-23.747;277.168;-82.832;0;0;0;100;1007.074
MACON;46.2945;4.7943;219;1;11;6;-0.787;7.301;99.004;0.004;0;1.013;142.896;-5.257;-0.924;-13.63;287.29;-72.71;0;0;0;94.001;1008.942
MACON;46.2945;4.7943;219;1;11;7;-0.496;7.302;98.762;0.004;0;0.965;141.676;-4.255;-0.666;-4.057;297.54;-62.46;0.034;0;0.034;100;1007.423
MACON;46.2945;4.7943;219;1;11;8;-0.303;7.302;99.11;0.004;0;0.992;146.547;-14.214;-0.425;4.802;308.435;-51.565;38.317;0;38.317;49.665;1007.754
MACON;46.2945;4.7943;219;1;11;9;0.48;7.303;99.933;0.004;0;1.024;150.534;-7.637;0.47;12.116;320.365;-39.635;106.366;0;106.366;99.447;1009.122
MACON;46.2945;4.7943;219;1;11;10;4.587;7.304;99.314;0.005;0;1.987;157.033;-13.006;4.488;17.753;333.542;-26.458;207.366;258.946;132.743;0.676;1006.662
MACON;46.2945;4.7943;219;1;11;11;6.344;7.305;94.976;0.006;0;3.001;175.602;-10.85;5.599;21.18;347.863;-12.137;360.692;910.555;60.627;0;1006.257
MACON;46.2945;4.7943;219;1;11;12;7.496;7.305;92.967;0.006;0;2.973;184.365;-9.332;6.432;22.028;2.82;2.82;335.207;797.542;72.384;0;1007.62
MACON;46.2945;4.7943;219;1;11;13;9.812;7.306;87.014;0.007;0;3.005;187.918;-6.459;7.754;20.196;17.626;17.626;260.278;581.618;92.668;0;1005.551
MACON;46.2945;4.7943;219;1;11;14;10.685;7.307;86.065;0.007;0;1.993;191.68;-5.271;8.45;15.898;31.563;31.563;165.738;0;165.738;0;1004.886
MACON;46.2945;4.7943;219;1;11;15;9.463;7.308;86.779;0.007;0;2.008;179.449;-6.989;7.371;9.57;44.275;44.275;49.905;0;49.905;0;1006.113
MACON;46.2945;4.7943;219;1;11;16;9.117;7.308;90.045;0.007;0;1.014;153.018;-7.211;7.57;1.854;55.793;55.793;0;0;0;0;1005.064
MACON;46.2945;4.7943;219;1;11;17;8.204;7.309;91.025;0.006;0;1.985;169.092;-3.959;6.827;-7.514;66.406;66.406;0;0;0;0;1005.421
MACON;46.2945;4.7943;219;1;11;18;6.753;7.31;91.049;0.006;0;2.003;172.057;-6.074;5.395;-17.322;76.556;76.556;0;0;0;0;1006.662
MACON;46.2945;4.7943;219;1;11;19;6.931;7.311;92.9;0.006;0;1.984;172.533;-5.662;5.862;-27.556;86.812;86.812;0;0;0;0;1005.278
MACON;46.2945;4.7943;219;1;11;20;6.686;7.311;92.969;0.006;0;1.955;177.813;-6.012;5.63;-37.888;97.966;97.966;0;0;0;0;1005.138
MACON;46.2945;4.7943;219;1;11;21;5.727;7.312;93.446;0.005;0;2.03;169.914;-7.373;4.753;-47.898;111.275;111.275;0;0;0;0;1007
MACON;46.2945;4.7943;219;1;11;22;5.883;7.313;94.968;0.006;0;1.003;170.025;-7.025;5.139;-56.866;128.906;128.906;0;0;0;0;1005.222
MACON;46.2945;4.7943;219;1;11;23;5.961;7.314;96.906;0.006;0;1.018;175.564;-6.757;5.508;-63.371;153.931;153.931;0;0;0;0;1005.296
MACON;46.2945;4.7943;219;1;12;0;5.164;7.314;96.928;0.005;0;0.933;152.032;-7.92;4.716;-65.191;186.139;-173.861;0;0;0;0;1006.39
MACON;46.2945;4.7943;219;1;12;1;5.513;7.315;95.987;0.005;0;0.987;161.445;-7.483;4.924;-61.376;216.309;-143.691;0;0;0;0;1004.687
MACON;46.2945;4.7943;219;1;12;2;5.496;7.316;96.465;0.006;0;0.995;161.512;-7.47;4.979;-53.724;238.257;-121.743;0;0;0;0;1004.744
MACON;46.2945;4.7943;219;1;12;3;4.814;7.317;98.056;0.005;0;1.003;152.332;-8.344;4.533;-44.248;253.953;-106.047;0;0;0;0;1006.717
MACON;46.2945;4.7943;219;1;12;4;5.011;7.317;97.781;0.005;0;1.018;159.987;-8.077;4.689;-34.049;266.267;-93.733;0;0;0;0;1004.296
MACON;46.2945;4.7943;219;1;12;5;5.379;7.318;97.845;0.006;0;2.008;170.043;-7.535;5.065;-23.703;276.97;-83.03;0;0;0;0;1004.388
MACON;46.2945;4.7943;219;1;12;6;5.314;7.319;98.978;0.006;0;1.98;178.915;-7.544;5.166;-13.578;287.105;-72.895;0;0;0;0;1006.618
MACON;46.2945;4.7943;219;1;12;7;6.106;7.32;97.086;0.006;0;1.954;176.17;-6.532;5.678;-3.993;297.364;-62.636;8.332;0;8.332;0;1005.205
MACON;46.2945;4.7943;219;1;12;8;7.154;7.32;97.072;0.006;0;2.013;175.405;-8.955;6.721;4.881;308.266;-51.734;78.546;0;78.546;5.355;1005.316
MACON;46.2945;4.7943;219;1;12;9;7.839;7.321;97.842;0.007;0;3.025;178.959;1.031;7.519;12.218;320.205;-39.795;180.219;0;180.219;100;1007.868
MACON;46.2945;4.7943;219;1;12;10;9.422;7.322;95.907;0.007;0;2.989;182.401;2.841;8.801;17.878;333.397;-26.603;279.625;697.898;76.928;100;1006.089
MACON;46.2945;4.7943;219;1;12;11;11.22;7.323;95.839;0.008;0;3.042;184.229;3.314;10.581;21.328;347.741;-12.259;357.215;887.407;62.495;80.088;1006.074
MACON;46.2945;4.7943;219;1;12;12;12.271;7.323;95.136;0.009;0;2.989;186.898;2.092;11.514;22.195;2.731;2.731;346.042;837.197;67.771;49.889;1007.279
MACON;46.2945;4.7943;219;1;12;13;13.343;7.324;88.3;0.009;0;3.95;182.44;3.239;11.447;20.377;17.573;17.573;250.879;500.71;105.053;51.52;1005.113
MACON;46.2945;4.7943;219;1;12;14;14.182;7.325;89.043;0.009;0;3.011;182.348;4.318;12.401;16.084;31.545;31.545;139.937;0;139.937;50.704;1004.884
MACON;46.2945;4.7943;219;1;12;15;12.771;7.326;92.928;0.009;0;1.995;176.889;-1.392;11.655;9.756;44.286;44.286;52.257;0;52.257;2.715;1006.989
MACON;46.2945;4.7943;219;1;12;16;11.771;7.326;93.92;0.008;0;1.981;177.23;-3.009;10.823;2.026;55.825;55.825;0;0;0;0;1005.437
MACON;46.2945;4.7943;219;1;12;17;10.322;7.327;93.919;0.007;0;2.023;177.949;-0.627;9.385;-7.332;66.455;66.455;0;0;0;0;1005.248
MACON;46.2945;4.7943;219;1;12;18;8.95;7.328;96.047;0.007;0;2.014;171.45;2.963;8.353;-17.143;76.618;76.618;0;0;0;57.394;1007.495
MACON;46.2945;4.7943;219;1;12;19;9.436;7.329;95.052;0.007;0;2.019;187.58;5.177;8.683;-27.378;86.884;86.884;0;0;0;75.569;1005.866
MACON;46.2945;4.7943;219;1;12;20;9.123;7.329;94.9;0.007;0;2.032;187.968;2.796;8.349;-37.709;98.046;98.046;0;0;0;53.777;1005.934
MACON;46.2945;4.7943;219;1;12;21;8.553;7.33;94.061;0.007;0;3.044;195.031;3.464;7.652;-47.716;111.353;111.353;0;0;0;69.38;1008.207
MACON;46.2945;4.7943;219;1;12;22;8.699;7.331;92.904;0.007;0;1.993;187.32;6.39;7.615;-56.677;128.952;128.952;0;0;0;100;1006.465
MACON;46.2945;4.7943;219;1;12;23;8.555;7.331;93.064;0.007;0;2.009;178.724;6.225;7.497;-63.184;153.869;153.869;0;0;0;100;1006.36
MACON;46.2945;4.7943;219;1;13;0;7.753;7.332;90.047;0.006;0;1.008;185.23;5.18;6.224;-65.03;185.899;-174.101;0;0;0;100;1008.067
MACON;46.2945;4.7943;219;1;13;1;8.638;7.333;87.106;0.006;0;1.997;185.62;6.123;6.614;-61.263;215.99;-144.01;0;0;0;100;1007.228
MACON;46.2945;4.7943;219;1;13;2;8.254;7.334;86.93;0.006;0;0.987;162.824;5.664;6.207;-53.648;237.962;-122.038;0;0;0;99.99;1007.691
MACON;46.2945;4.7943;219;1;13;3;6.679;7.334;92;0.006;0;0.967;152.444;3.062;5.472;-44.191;253.699;-106.301;0;0;0;90.446;1008.713
MACON;46.2945;4.7943;219;1;13;4;6.427;7.335;95.012;0.006;0;0.965;143.409;3.776;5.686;-34;266.045;-93.955;0;0;0;100;1007.25
MACON;46.2945;4.7943;219;1;13;5;6.106;7.336;95.997;0.006;0;0.997;133.667;3.425;5.516;-23.652;276.769;-83.231;0;0;0;99.97;1007.231
MACON;46.2945;4.7943;219;1;13;6;5.257;7.337;97.879;0.005;0;0.955;141.841;2.485;4.949;-13.52;286.918;-73.082;0;0;0;100;1008.79
MACON;46.2945;4.7943;219;1;13;7;5.746;7.337;97.963;0.006;0;0.959;124.751;3.06;5.449;-3.922;297.186;-62.814;4.986;0;4.986;99.962;1007.884
MACON;46.2945;4.7943;219;1;13;8;5.761;7.338;98.789;0.006;0;1.002;108.066;-6.903;5.586;4.967;308.095;-51.905;60.885;0;60.885;43.567;1007.901
MACON;46.2945;4.7943;219;1;13;9;6.58;7.339;100;0.006;0;0.014;120.634;-7.496;6.58;12.326;320.043;-39.957;129.032;0;129.032;25.87;1010.086
MACON;46.2945;4.7943;219;1;13;10;9.12;7.34;98.089;0.007;0;0.973;165.495;-2.499;8.834;18.01;333.25;-26.75;254.082;512.875;103.903;43.25;1008.411
MACON;46.2945;4.7943;219;1;13;11;11.559;7.34;96.105;0.008;0;2.014;189.648;5.377;10.959;21.483;347.62;-12.38;344.976;820;70.442;100;1007.676
MACON;46.2945;4.7943;219;1;13;12;12.201;7.341;92.11;0.008;0;1.967;196.835;1.794;10.957;22.37;2.643;2.643;318.034;670.328;93.25;49.508;1009.157
MACON;46.2945;4.7943;219;1;13;13;13.177;7.342;87.297;0.008;0;2.019;201.158;6.992;11.111;20.564;17.524;17.524;257.337;525.225;102.714;100;1006.447
MACON;46.2945;4.7943;219;1;13;14;13.566;7.343;87.716;0.009;0;0.977;201.751;3.695;11.566;16.276;31.532;31.532;162.298;0;162.298;53.9;1006.474
MACON;46.2945;4.7943;219;1;13;15;13;7.343;87.631;0.008;0;0.007;156.074;0.833;10.995;9.948;44.301;44.301;41.588;0;41.588;29.284;1008.309
MACON;46.2945;4.7943;219;1;13;16;11.85;7.344;91.474;0.008;0;1.022;112.717;1.361;10.506;2.203;55.863;55.863;0;0;0;50.271;1006.816
MACON;46.2945;4.7943;219;1;13;17;10.79;7.345;98.567;0.008;0;0.016;141.548;4.794;10.573;-7.146;66.51;66.51;0;0;0;49.461;1005.996
MACON;46.2945;4.7943;219;1;13;18;8.893;7.346;99.981;0.007;0;0.016;142.853;6.843;8.89;-16.961;76.686;76.686;0;0;0;99.995;1007.919
MACON;46.2945;4.7943;219;1;13;19;7.72;7.346;99.922;0.007;0;1.031;150.006;2.451;7.709;-27.197;86.964;86.964;0;0;0;66.939;1006.051
MACON;46.2945;4.7943;219;1;13;20;6.968;7.347;99.98;0.006;0;0.993;139.357;4.568;6.965;-37.528;98.134;98.134;0;0;0;100;1005.672
MACON;46.2945;4.7943;219;1;13;21;5.728;7.348;99.991;0.006;0;0;161.532;1.591;5.727;-47.53;111.44;111.44;0;0;0;84.09;1007.653
MACON;46.2945;4.7943;219;1;13;22;5.278;7.349;100;0.006;0;0.018;152.14;2.276;5.278;-56.485;129.007;129.007;0;0;0;96.899;1005.93
MACON;46.2945;4.7943;219;1;13;23;6.549;7.349;100;0.006;0;0.031;163.187;-0.277;6.549;-62.99;153.816;153.816;0;0;0;53.961;1005.653
MACON;46.2945;4.7943;219;1;14;0;6.055;7.35;99.993;0.006;0;1.009;137.729;1.457;6.054;-64.861;185.666;-174.334;0;0;0;78.5;1008.073
MACON;46.2945;4.7943;219;1;14;1;6.416;7.351;98.992;0.006;0;0.99;133.302;1.834;6.269;-61.142;215.672;-144.328;0;0;0;78.188;1006.552
MACON;46.2945;4.7943;219;1;14;2;7.113;7.352;96.934;0.006;0;1.023;140.493;4.643;6.66;-53.565;237.664;-122.336;0;0;0;99.963;1005.359
MACON;46.2945;4.7943;219;1;14;3;6.772;7.352;97.021;0.006;0;1.005;143.414;4.246;6.333;-44.128;253.44;-106.56;0;0;0;100;1008.003
MACON;46.2945;4.7943;219;1;14;4;7.205;7.353;96.91;0.006;0;1.012;134.03;4.2;6.747;-33.944;265.818;-94.182;0;0;0;93.995;1005.558
MACON;46.2945;4.7943;219;1;14;5;7.677;7.354;97.044;0.006;0;1.008;142.525;5.314;7.238;-23.596;276.564;-83.436;0;0;0;99.99;1005.717
MACON;46.2945;4.7943;219;1;14;6;6.159;7.355;98.009;0.006;0;0.984;138.717;2.82;5.868;-13.456;286.727;-73.273;0;0;0;92.234;1008.66
MACON;46.2945;4.7943;219;1;14;7;6.26;7.355;97.949;0.006;0;1.029;136.932;3.67;5.96;-3.845;297.004;-62.996;3.343;0;3.343;100;1005.787
MACON;46.2945;4.7943;219;1;14;8;6.347;7.356;97.939;0.006;0;0.991;133.737;-0.728;6.045;5.059;307.921;-52.079;44.779;0;44.779;100;1005.921
MACON;46.2945;4.7943;219;1;14;9;7.312;7.357;99.833;0.006;0;0.985;143.353;0.469;7.287;12.442;319.88;-40.12;122.868;0;122.868;100;1009.073
MACON;46.2945;4.7943;219;1;14;10;10.143;7.358;97.118;0.008;0;2.017;175.404;3.733;9.706;18.15;333.104;-26.896;171.918;103.748;141.28;100;1006.56
MACON;46.2945;4.7943;219;1;14;11;11.844;7.358;95.085;0.008;0;1.977;186.63;5.681;11.082;21.646;347.499;-12.501;239.763;245.895;156.751;100;1006.107
